Model,k1,k2,k3,k4,k5,k6,k7,k8,k9
RBLQ011CW1 / RKHW16MX500C,-211.47288614227577,-52.39914672716994,8928.875770244442,-138.2879028181134,36.900651810089904,1012.547753434735,0.19217940456514732,-0.10360879207977455,7.685174312724493
RBLQ011CW1 / RKHW16MXB500C,-211.47288614227577,-52.39914672716994,8928.875770244442,-138.2879028181134,36.900651810089904,1012.547753434735,0.19217940456514732,-0.10360879207977455,7.685174312724493
RBLQ014CW1 / RKHW16MX500C,-333.28871846132296,-47.55883873899611,9738.845596267622,-174.69726320723422,52.37942216376434,975.0227850619178,0.14218051093912243,-0.07386388780815936,6.302689355242952
RBLQ014CW1 / RKHW16MXB500C,-333.28871846132296,-47.55883873899611,9738.845596267622,-174.69726320723422,52.37942216376434,975.0227850619178,0.14218051093912243,-0.07386388780815936,6.302689355242952
RBLQ016CW1 / RKHW16MX500C,-414.20481632294707,-55.796977178069284,11267.737947626445,-248.14886668585416,51.38867692438245,1654.2852627708367,0.2133699094557877,-0.09619081772560363,7.243514676590866
RBLQ016CW1 / RKHW16MXB500C,-414.20481632294707,-55.796977178069284,11267.737947626445,-248.14886668585416,51.38867692438245,1654.2852627708367,0.2133699094557877,-0.09619081772560363,7.243514676590866
ECOAIR 1-7 PRO,-130.71984152900748,-10.327654940345454,2970.0325841263534,-52.80312492008335,12.876527391854783,367.1803068423892,0.10970237543941133,-0.06685449214464298,6.250414853434187
ECOAIR T 3-12 PRO,-184.77112175538986,-1.5831740518106585,4242.3705327912285,-82.9345158450804,26.720363924333586,513.2582970388501,0.07539535065194009,-0.04375334005520532,4.955137337115893
ECOAIR 3-12 PRO,-192.158123485276,-3.952640949304952,4318.425464422966,-83.6436671448864,26.49289575041633,520.5595403435074,0.06771286174124365,-0.04621759329398974,5.034234753386541
ECOAIR EVI T 3-12kW,-232.4679660270067,35.93550866004348,3677.1047849104602,-69.62880028901289,36.10785186872576,59.1183901056649,0.07259811400068626,-0.06756061262060048,6.615802659830731
ECOAIR EVI 3-12kW,-232.4679660270067,35.93550866004348,3677.1047849104602,-69.62880028901289,36.10785186872576,59.1183901056649,0.07259811400068626,-0.06756061262060048,6.615802659830731
ECOAIR EVI 4-20kW,-419.98697322795533,-7.616490419968713,9161.771263249278,-154.63734277375872,34.43404817988777,1263.8102897664312,0.1564126191103201,-0.05809480453416493,6.300814738841403
ECOAIR EVI T 4-20kW,-419.98697322795533,-7.616490419968713,9161.771263249278,-154.63734277375872,34.43404817988777,1263.8102897664312,0.1564126191103201,-0.05809480453416493,6.300814738841403
ecoGEO B1/C1 1-6 PRO,-230.72053606429577,-41.53964167289349,5025.322058730749,-58.9928786292392,7.218116936388861,677.3523039663986,0.019237310562080383,-0.07915686406892833,6.94868661540216
ecoGEO B3/C3 1-6 PRO,-230.72053606429577,-41.53964167289349,5025.322058730749,-58.9928786292392,7.218116936388861,677.3523039663986,0.019237310562080383,-0.07915686406892833,6.94868661540216
ECOGEO C1 T 1-9kW,-410.7034017129672,-12.947633034981827,7111.286791478456,-101.53947095301669,39.77209196966412,379.22248837388435,-0.009294699171078493,-0.09484798710965617,7.512931002908228
ECOGEO C2 T 1-9kW,-410.7034017129672,-12.947633034981827,7111.286791478456,-101.53947095301669,39.77209196966412,379.22248837388435,-0.009294699171078493,-0.09484798710965617,7.512931002908228
ECOGEO B1 T 1-9kW,-410.7034017129672,-12.947633034981827,7111.286791478456,-101.53947095301669,39.77209196966412,379.22248837388435,-0.009294699171078493,-0.09484798710965617,7.512931002908228
ECOGEO B2 T 1-9kW,-410.7034017129672,-12.947633034981827,7111.286791478456,-101.53947095301669,39.77209196966412,379.22248837388435,-0.009294699171078493,-0.09484798710965617,7.512931002908228
ECOGEO C1 1-9kW,-410.7034017129672,-12.947633034981827,7111.286791478456,-101.53947095301669,39.77209196966412,379.22248837388435,-0.009294699171078493,-0.09484798710965617,7.512931002908228
ECOGEO C2 1-9kW,-410.7034017129672,-12.947633034981827,7111.286791478456,-101.53947095301669,39.77209196966412,379.22248837388435,-0.009294699171078493,-0.09484798710965617,7.512931002908228
ECOGEO B1 1-9kW,-410.7034017129672,-12.947633034981827,7111.286791478456,-101.53947095301669,39.77209196966412,379.22248837388435,-0.009294699171078493,-0.09484798710965617,7.512931002908228
ECOGEO B2 1-9kW,-410.7034017129672,-12.947633034981827,7111.286791478456,-101.53947095301669,39.77209196966412,379.22248837388435,-0.009294699171078493,-0.09484798710965617,7.512931002908228
ECOGEO C1 T 3-12kW,-517.8216409778186,-10.62360367030621,9310.062142913848,-121.34338408901776,54.64466570750843,372.54146108424703,-0.0007178107154927793,-0.09417128639837725,7.608400307448506
ECOGEO C2 T 3-12kW,-517.8216409778186,-10.62360367030621,9310.062142913848,-121.34338408901776,54.64466570750843,372.54146108424703,-0.0007178107154927793,-0.09417128639837725,7.608400307448506
ECOGEO B1 T 3-12kW,-517.8216409778186,-10.62360367030621,9310.062142913848,-121.34338408901776,54.64466570750843,372.54146108424703,-0.0007178107154927793,-0.09417128639837725,7.608400307448506
ECOGEO B2 T 3-12kW,-517.8216409778186,-10.62360367030621,9310.062142913848,-121.34338408901776,54.64466570750843,372.54146108424703,-0.0007178107154927793,-0.09417128639837725,7.608400307448506
ECOGEO C1 3-12kW,-517.8216409778186,-10.62360367030621,9310.062142913848,-121.34338408901776,54.64466570750843,372.54146108424703,-0.0007178107154927793,-0.09417128639837725,7.608400307448506
ECOGEO C2 1 3-12kW,-517.8216409778186,-10.62360367030621,9310.062142913848,-121.34338408901776,54.64466570750843,372.54146108424703,-0.0007178107154927793,-0.09417128639837725,7.608400307448506
ECOGEO B1 3-12kW,-517.8216409778186,-10.62360367030621,9310.062142913848,-121.34338408901776,54.64466570750843,372.54146108424703,-0.0007178107154927793,-0.09417128639837725,7.608400307448506
ECOGEO B2 3-12kW,-517.8216409778186,-10.62360367030621,9310.062142913848,-121.34338408901776,54.64466570750843,372.54146108424703,-0.0007178107154927793,-0.09417128639837725,7.608400307448506
ECOGEO C1 T 5-22kW,-913.8769168744329,-150.05280614710338,18890.384420367194,-285.8322704343769,14.793621660427652,3347.3822042816373,0.05948002312902571,-0.059230376979145856,6.137864127706569
ECOGEO C2 T 5-22kW,-913.8769168744329,-150.05280614710338,18890.384420367194,-285.8322704343769,14.793621660427652,3347.3822042816373,0.05948002312902571,-0.059230376979145856,6.137864127706569
ECOGEO B1 T 5-22kW,-913.8769168744329,-150.05280614710338,18890.384420367194,-285.8322704343769,14.793621660427652,3347.3822042816373,0.05948002312902571,-0.059230376979145856,6.137864127706569
ECOGEO B2 T 1 5-22kW,-913.8769168744329,-150.05280614710338,18890.384420367194,-285.8322704343769,14.793621660427652,3347.3822042816373,0.05948002312902571,-0.059230376979145856,6.137864127706569
ECOGEO C1 5-22kW,-913.8769168744329,-150.05280614710338,18890.384420367194,-285.8322704343769,14.793621660427652,3347.3822042816373,0.05948002312902571,-0.059230376979145856,6.137864127706569
ECOGEO C2 1 5-22kW,-913.8769168744329,-150.05280614710338,18890.384420367194,-285.8322704343769,14.793621660427652,3347.3822042816373,0.05948002312902571,-0.059230376979145856,6.137864127706569
ECOGEO B1 5-22kW,-913.8769168744329,-150.05280614710338,18890.384420367194,-285.8322704343769,14.793621660427652,3347.3822042816373,0.05948002312902571,-0.059230376979145856,6.137864127706569
ECOGEO B2 5-22kW,-913.8769168744329,-150.05280614710338,18890.384420367194,-285.8322704343769,14.793621660427652,3347.3822042816373,0.05948002312902571,-0.059230376979145856,6.137864127706569
ECOGEO C3 T 1-9kW,-416.6167736942037,-3.1885667521476933,6862.76567583831,-104.74691571156242,47.679382773936396,164.88542338346346,-0.007002293328900722,-0.09719127480642893,7.565458098588084
ECOGEO C4 T 1-9kW,-416.6167736942037,-3.1885667521476933,6862.76567583831,-104.74691571156242,47.679382773936396,164.88542338346346,-0.007002293328900722,-0.09719127480642893,7.565458098588084
ECOGEO B3 T 1-9kW,-416.6167736942037,-3.1885667521476933,6862.76567583831,-104.74691571156242,47.679382773936396,164.88542338346346,-0.007002293328900722,-0.09719127480642893,7.565458098588084
ECOGEO B4 T 1-9kW,-416.6167736942037,-3.1885667521476933,6862.76567583831,-104.74691571156242,47.679382773936396,164.88542338346346,-0.007002293328900722,-0.09719127480642893,7.565458098588084
ECOGEO C3 1-9kW,-416.6167736942037,-3.1885667521476933,6862.76567583831,-104.74691571156242,47.679382773936396,164.88542338346346,-0.007002293328900722,-0.09719127480642893,7.565458098588084
ECOGEO C4 1-9kW,-416.6167736942037,-3.1885667521476933,6862.76567583831,-104.74691571156242,47.679382773936396,164.88542338346346,-0.007002293328900722,-0.09719127480642893,7.565458098588084
ECOGEO B3 1-9kW,-416.6167736942037,-3.1885667521476933,6862.76567583831,-104.74691571156242,47.679382773936396,164.88542338346346,-0.007002293328900722,-0.09719127480642893,7.565458098588084
ECOGEO B4 1-9kW,-416.6167736942037,-3.1885667521476933,6862.76567583831,-104.74691571156242,47.679382773936396,164.88542338346346,-0.007002293328900722,-0.09719127480642893,7.565458098588084
ECOGEO C3 T 3-12kW,-517.8216409778186,-10.62360367030621,9310.062142913848,-121.34338408901776,54.64466570750843,372.54146108424703,-0.0007178107154927793,-0.09417128639837725,7.608400307448506
ECOGEO C4 T 3-12kW,-517.8216409778186,-10.62360367030621,9310.062142913848,-121.34338408901776,54.64466570750843,372.54146108424703,-0.0007178107154927793,-0.09417128639837725,7.608400307448506
ECOGEO B3 T 3-12kW,-517.8216409778186,-10.62360367030621,9310.062142913848,-121.34338408901776,54.64466570750843,372.54146108424703,-0.0007178107154927793,-0.09417128639837725,7.608400307448506
ECOGEO B4 T 3-12kW,-517.8216409778186,-10.62360367030621,9310.062142913848,-121.34338408901776,54.64466570750843,372.54146108424703,-0.0007178107154927793,-0.09417128639837725,7.608400307448506
ECOGEO C3 3-12kW,-517.8216409778186,-10.62360367030621,9310.062142913848,-121.34338408901776,54.64466570750843,372.54146108424703,-0.0007178107154927793,-0.09417128639837725,7.608400307448506
ECOGEO C4 3-12kW,-517.8216409778186,-10.62360367030621,9310.062142913848,-121.34338408901776,54.64466570750843,372.54146108424703,-0.0007178107154927793,-0.09417128639837725,7.608400307448506
ECOGEO B3 3-12kW,-517.8216409778186,-10.62360367030621,9310.062142913848,-121.34338408901776,54.64466570750843,372.54146108424703,-0.0007178107154927793,-0.09417128639837725,7.608400307448506
ECOGEO B4 3-12kW,-517.8216409778186,-10.62360367030621,9310.062142913848,-121.34338408901776,54.64466570750843,372.54146108424703,-0.0007178107154927793,-0.09417128639837725,7.608400307448506
ECOGEO C3 T 5-22kW,-913.8769168744329,-150.05280614710338,18890.384420367194,-285.8322704343769,14.793621660427652,3347.3822042816373,0.05948002312902571,-0.059230376979145856,6.137864127706569
ECOGEO C4 T 5-22kW,-913.8769168744329,-150.05280614710338,18890.384420367194,-285.8322704343769,14.793621660427652,3347.3822042816373,0.05948002312902571,-0.059230376979145856,6.137864127706569
ECOGEO B3 T 5-22kW,-913.8769168744329,-150.05280614710338,18890.384420367194,-285.8322704343769,14.793621660427652,3347.3822042816373,0.05948002312902571,-0.059230376979145856,6.137864127706569
ECOGEO B4 5-22kW,-913.8769168744329,-150.05280614710338,18890.384420367194,-285.8322704343769,14.793621660427652,3347.3822042816373,0.05948002312902571,-0.059230376979145856,6.137864127706569
ECOGEO C3 5-22kW,-913.8769168744329,-150.05280614710338,18890.384420367194,-285.8322704343769,14.793621660427652,3347.3822042816373,0.05948002312902571,-0.059230376979145856,6.137864127706569
ECOGEO C4 5-22kW,-913.8769168744329,-150.05280614710338,18890.384420367194,-285.8322704343769,14.793621660427652,3347.3822042816373,0.05948002312902571,-0.059230376979145856,6.137864127706569
ECOGEO B3 5-22kW,-913.8769168744329,-150.05280614710338,18890.384420367194,-285.8322704343769,14.793621660427652,3347.3822042816373,0.05948002312902571,-0.059230376979145856,6.137864127706569
ECOGEOB4 5-22kW,-913.8769168744329,-150.05280614710338,18890.384420367194,-285.8322704343769,14.793621660427652,3347.3822042816373,0.05948002312902571,-0.059230376979145856,6.137864127706569
AEROTOP G08.2 INOX,-224.9850592893202,-5.4121033825207405,6270.9888011927305,-88.8160111470964,38.8325541994698,294.36198876556534,0.14029079947579529,-0.09647186919678342,7.873952705474156
AEROTOP G08.2 INOX OPTIC,-224.9850592893202,-5.4121033825207405,6270.9888011927305,-88.8160111470964,38.8325541994698,294.36198876556534,0.14029079947579529,-0.09647186919678342,7.873952705474156
AEROTOP G14.2 INOX / INOX OPTIC,-369.7574769943842,-1.5971198241484075,8025.302162258678,-137.60510346654317,39.439183875295534,819.7709166515633,0.13596583916337548,-0.08687619598893417,7.515488799654075
AEROTOP S12.2,-407.63430553412707,-33.10080423672168,9540.810215006752,-152.10705063469558,51.86974977431278,669.852023338773,0.13383380125308902,-0.09969677832226323,7.708658450441994
AEROTOP S12.2_2-part,-407.63430553412707,-33.10080423672168,9540.810215006752,-152.10705063469558,51.86974977431278,669.852023338773,0.13383380125308902,-0.09969677832226323,7.708658450441994
AEROTOP S05.2,-138.1085052458615,-47.31448284328445,5414.815116098419,-45.73826214836507,12.357842239517161,644.1580911910025,0.0461136587295211,-0.06591619324297146,6.221971337173797
AEROTOP S05.2_2-parts,-138.1085052458615,-47.31448284328445,5414.815116098419,-45.73826214836507,12.357842239517161,644.1580911910025,0.0461136587295211,-0.06591619324297146,6.221971337173797
AEROTOP S07.2,-250.3760836216398,-41.77428900624046,6562.307477499722,-85.47193245094857,20.09670761439068,684.0774393336394,0.11483785200643472,-0.10461202506625705,8.115355879630103
AEROTOP S07.2_2-parts,-250.3760836216398,-41.77428900624046,6562.307477499722,-85.47193245094857,20.09670761439068,684.0774393336394,0.11483785200643472,-0.10461202506625705,8.115355879630103
AEROTOP S09.2,-341.3054431067513,-76.95126554061677,8701.01880383232,-121.0858080074795,22.306761985076093,990.1303844813604,0.13130839651268017,-0.10716287075017555,8.041644294242898
AEROTOP S09.2_2-parts,-341.3054431067513,-76.95126554061677,8701.01880383232,-121.0858080074795,22.306761985076093,990.1303844813604,0.13130839651268017,-0.10716287075017555,8.041644294242898
AEROTOP S15.2_2-part,-509.12717176223873,-30.00333605639858,10920.809769090225,-196.30202712463245,52.348421303623496,1184.955114808,0.14110450419351112,-0.087525869567957,7.164836003076339
AEROTOP S15.2,-509.12717176223873,-30.00333605639858,10920.809769090225,-196.30202712463245,52.348421303623496,1184.955114808,0.14110450419351112,-0.087525869567957,7.164836003076339
AEROTOP T20,535.8187571214542,-118.1068144548988,21793.306096962056,31.58830881504813,62.1351246855849,3454.546008156289,0.07661381916965695,-0.05269730107702244,5.024571357567953
AEROTOP T20R,535.8187571214542,-118.1068144548988,21793.306096962056,31.58830881504813,62.1351246855849,3454.546008156289,0.07661381916965695,-0.05269730107702244,5.024571357567953
AEROTOP T26,800.518186593428,-77.81548666801501,26890.593698621953,12.640033682487427,124.9251077190017,2968.3343185662297,0.11097315214869612,-0.06140747519826584,5.557475927267617
AEROTOP T26R,800.518186593428,-77.81548666801501,26890.593698621953,12.640033682487427,124.9251077190017,2968.3343185662297,0.11097315214869612,-0.06140747519826584,5.557475927267617
AEROTOP T32,1005.5576796860332,-80.95105281754284,32401.990561701925,32.61450240599132,175.66549967936254,2559.3476894857954,0.10911970079504109,-0.07062394595593424,6.009529189452599
AEROTOP T32R,1005.5576796860332,-80.95105281754284,32401.990561701925,32.61450240599132,175.66549967936254,2559.3476894857954,0.10911970079504109,-0.07062394595593424,6.009529189452599
AEROTOP T35,950.777277448135,-106.27074638110793,35324.08643578211,74.11839250472904,158.4710322145543,3600.0188951672326,0.07647200788149741,-0.06279043390301897,5.727019138039416
AEROTOP T35R,950.777277448135,-106.27074638110793,35324.08643578211,74.11839250472904,158.4710322145543,3600.0188951672326,0.07647200788149741,-0.06279043390301897,5.727019138039416
CTA Aeroheat CM 18a,-127.81716950581553,-12.24725170711164,6495.8593712431275,-66.95725956895811,36.88488549755439,327.8074655680182,0.11910631654136233,-0.08968962712321984,7.531208824465928
CTC CombiAir 12M,-337.67722457450657,-71.32677709877372,9683.728248781123,-152.58785326669988,32.64218881669512,1182.607247602717,0.15318082082236487,-0.07409277965853263,6.484556427883788
CTC CombiAir 16M,-382.53726190371526,-24.041273385254,10177.799174399035,-181.1760361286286,67.33074409249389,646.7467951660543,0.16023430249405432,-0.07195379970081933,6.4613418056250405
CTC CombiAir 6M,-100.28524611145048,14.894760143012565,2751.490981341639,-65.57256163333757,33.669414250099436,-59.88214738087095,0.17328186089255526,-0.10213256987019459,7.704320576163991
CTC CombiAir 8M,-236.81758510743165,-52.20551538567058,6973.426145644281,-105.9577693235409,25.92349699989322,775.7319839505159,0.13313339071766567,-0.07706016310057932,6.500476239343663
CTC EcoAir 406 1x230V,185.00636567495636,-32.45095555207772,6030.479317240324,15.559846310361399,25.384855079711972,444.3111447875671,0.09684169712716079,-0.08826356563543694,6.851364130280361
